traj_id,data_id,maneuver_label
1,67,0
1,68,0
1,69,0
1,70,0
1,71,0
1,72,0
1,73,0
1,74,0
1,75,0
1,76,0
1,77,0
1,78,0
1,79,0
1,80,0
1,81,0
1,82,0
1,83,0
1,84,0
1,85,0
1,86,0
1,87,0
1,88,0
1,89,0
1,90,0
1,91,0
1,92,0
1,93,0
1,94,0
1,95,0
1,96,0
1,97,0
1,98,0
1,99,0
2,0,0
2,1,1
2,2,1
2,3,0
2,4,1
2,5,1
2,6,1
2,7,0
2,8,1
2,9,1
2,10,1
2,11,1
2,12,1
2,13,1
2,14,0
2,15,1
2,16,0
2,17,0
2,18,1
2,19,1
2,20,1
2,21,1
2,22,1
2,23,1
2,24,1
2,25,1
2,26,1
2,27,1
2,28,1
2,29,1
2,30,1
2,31,1
2,32,1
2,33,1
2,34,0
2,35,1
2,36,0
2,37,1
2,38,1
2,39,0
2,40,1
2,41,0
2,42,1
2,43,1
2,44,1
2,45,1
2,46,1
2,47,1
2,48,1
2,49,1
2,50,1
2,51,1
2,52,1
2,53,1
2,54,1
2,55,1
2,56,1
2,57,1
2,58,1
2,59,1
2,60,1
2,61,0
2,62,1
2,63,1
2,64,1
2,65,1
2,66,1
2,67,0
2,68,0
2,69,1
2,70,1
2,71,0
2,72,1
2,73,1
2,74,1
2,75,1
2,76,0
2,77,1
2,78,1
2,79,1
2,80,0
2,81,1
2,82,1
2,83,1
2,84,0
2,85,1
2,86,1
2,87,0
2,88,1
2,89,0
2,90,1
2,91,1
2,92,1
2,93,1
2,94,0
2,95,1
2,96,1
2,97,1
2,98,1
2,99,1
3,0,1
3,1,0
3,2,1
3,3,1
3,4,1
3,5,0
3,6,0
3,7,0
3,8,0
3,9,1
3,10,1
3,11,1
3,12,1
3,13,1
3,14,1
3,15,1
3,16,1
3,17,1
3,18,1
3,19,1
3,20,1
3,21,1
3,22,1
3,23,0
3,24,1
3,25,0
3,26,0
3,27,0
3,28,1
3,29,1
3,30,0
3,31,1
3,32,1
3,33,1
3,34,1
3,35,1
3,36,1
3,37,0
3,38,0
3,39,1
3,40,1
3,41,1
3,42,1
3,43,0
3,44,0
3,45,0
3,46,1
3,47,1
3,48,0
3,49,1
3,50,1
3,51,1
3,52,1
3,53,1
3,54,1
3,55,1
3,56,1
3,57,0
3,58,0
3,59,0
3,60,0
3,61,0
3,62,0
3,63,1
3,64,0
3,65,0
3,66,0
3,67,0
3,68,0
3,69,0
3,70,0
3,71,0
3,72,0
3,73,0
3,74,0
3,75,0
3,76,0
3,77,0
3,78,0
3,79,0
3,80,0
3,81,0
3,82,0
3,83,0
3,84,0
3,85,0
3,86,0
3,87,0
3,88,0
3,89,0
3,90,0
3,91,0
3,92,0
3,93,0
3,94,0
3,95,0
3,96,0
3,97,0
3,98,0
3,99,0
4,0,1
4,1,1
4,2,1
4,3,1
4,4,1
4,5,1
4,6,1
4,7,1
4,8,1
4,9,0
4,10,0
4,11,1
4,12,1
4,13,1
4,14,1
4,15,1
4,16,1
4,17,1
4,18,1
4,19,1
4,20,1
4,21,1
4,22,1
4,23,1
4,24,0
4,25,1
4,26,0
4,27,0
4,28,0
4,29,1
4,30,1
4,31,1
4,32,1
4,33,1
4,34,1
4,35,1
4,36,1
4,37,1
4,38,1
4,39,1
4,40,1
4,41,0
4,42,1
4,43,1
4,44,1
4,45,1
4,46,1
4,47,1
4,48,1
4,49,1
4,50,1
4,51,1
4,52,0
4,53,1
4,54,1
4,55,1
4,56,1
4,57,1
4,58,1
4,59,1
4,60,1
4,61,1
4,62,1
4,63,1
4,64,1
4,65,1
4,66,1
4,67,1
4,68,0
4,69,0
4,70,1
4,71,0
4,72,0
4,73,0
4,74,0
4,75,0
4,76,0
4,77,0
4,78,0
4,79,0
4,80,0
4,81,0
4,82,0
4,83,0
4,84,0
4,85,0
4,86,0
4,87,0
4,88,0
4,89,0
4,90,0
4,91,0
4,92,0
4,93,0
4,94,0
4,95,0
4,96,0
4,97,0
4,98,0
4,99,0
5,0,1
5,1,1
5,2,1
5,3,0
5,4,1
5,5,0
5,6,1
5,7,1
5,8,0
5,9,1
5,10,0
5,11,1
5,12,1
5,13,1
5,14,1
5,15,1
5,16,1
5,17,1
5,18,1
5,19,1
5,20,1
5,21,1
5,22,1
5,23,1
5,24,1
5,25,1
5,26,1
5,27,1
5,28,1
5,29,1
5,30,1
5,31,1
5,32,1
5,33,1
5,34,1
5,35,1
5,36,1
5,37,1
5,38,1
5,39,1
5,40,1
5,41,1
5,42,1
5,43,1
5,44,1
5,45,1
5,46,1
5,47,1
5,48,1
5,49,1
5,50,0
5,51,1
5,52,1
5,53,1
5,54,0
5,55,1
5,56,1
5,57,0
5,58,1
5,59,1
5,60,1
5,61,1
5,62,1
5,63,1
5,64,1
5,65,0
5,66,1
5,67,0
5,68,1
5,69,1
5,70,1
5,71,1
5,72,1
5,73,1
5,74,1
5,75,1
5,76,1
5,77,0
5,78,1
5,79,1
5,80,1
5,81,1
5,82,1
5,83,0
5,84,1
5,85,0
5,86,0
5,87,0
5,88,0
5,89,0
5,90,0
5,91,1
5,92,0
5,93,0
5,94,0
5,95,0
5,96,0
5,97,0
5,98,0
5,99,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,0
6,18,0
6,19,0
6,20,1
6,21,1
6,22,1
6,23,1
6,24,1
6,25,1
6,26,0
6,27,1
6,28,1
6,29,1
6,30,1
6,31,0
6,32,0
6,33,0
6,34,1
6,35,1
6,36,1
6,37,0
6,38,0
6,39,0
6,40,0
6,41,0
6,42,1
6,43,1
6,44,1
6,45,1
6,46,1
6,47,0
6,48,0
6,49,0
6,50,0
6,51,1
6,52,1
6,53,1
6,54,0
6,55,1
6,56,1
6,57,1
6,58,1
6,59,1
6,60,1
6,61,0
6,62,0
6,63,0
6,64,0
6,65,0
6,66,0
6,67,1
6,68,0
6,69,0
6,70,0
6,71,0
6,72,0
6,73,0
6,74,0
6,75,0
6,76,0
6,77,0
6,78,0
6,79,0
6,80,0
6,81,0
6,82,0
6,83,0
6,84,0
6,85,0
6,86,0
6,87,0
6,88,0
6,89,0
6,90,0
6,91,0
6,92,0
6,93,0
6,94,0
6,95,0
6,96,0
6,97,0
6,98,0
6,99,0
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,1
7,18,1
7,19,0
7,20,0
7,21,0
7,22,0
7,23,1
7,24,1
7,25,0
7,26,0
7,27,0
7,28,0
7,29,1
7,30,1
7,31,0
7,32,0
7,33,0
7,34,0
7,35,0
7,36,0
7,37,0
7,38,1
7,39,0
7,40,0
7,41,0
7,42,0
7,43,0
7,44,1
7,45,0
7,46,1
7,47,1
7,48,1
7,49,1
7,50,1
7,51,1
7,52,1
7,53,1
7,54,1
7,55,1
7,56,1
7,57,1
7,58,1
7,59,1
7,60,1
7,61,1
7,62,1
7,63,0
7,64,0
7,65,0
7,66,0
7,67,0
7,68,0
7,69,0
7,70,0
7,71,0
7,72,0
7,73,1
7,74,1
7,75,1
7,76,1
7,77,1
7,78,1
7,79,1
7,80,1
7,81,1
7,82,1
7,83,1
7,84,1
7,85,1
7,86,1
7,87,1
7,88,1
7,89,1
7,90,1
7,91,1
7,92,1
7,93,1
7,94,1
7,95,1
7,96,1
7,97,1
7,98,0
7,99,1
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,8,0
8,9,0
8,10,0
8,11,1
8,12,1
8,13,1
8,14,1
8,15,1
8,16,1
8,17,1
8,18,1
8,19,1
8,20,1
8,21,0
8,22,1
8,23,0
8,24,1
8,25,1
8,26,1
8,27,0
8,28,1
8,29,1
8,30,0
8,31,1
8,32,0
8,33,0
8,34,0
8,35,0
8,36,1
8,37,1
8,38,1
8,39,1
8,40,1
8,41,0
8,42,0
8,43,1
8,44,1
8,45,1
8,46,1
8,47,0
8,48,0
8,49,0
8,50,1
8,51,1
8,52,0
8,53,0
8,54,1
8,55,0
8,56,0
8,57,1
8,58,0
8,59,1
8,60,0
8,61,0
8,62,0
8,63,1
8,64,0
8,65,0
8,66,1
8,67,1
8,68,1
8,69,1
8,70,1
8,71,1
8,72,1
8,73,1
8,74,1
8,75,1
8,76,0
8,77,0
8,78,0
8,79,0
8,80,0
8,81,1
8,82,0
8,83,0
8,84,0
8,85,0
8,86,0
8,87,0
8,88,0
8,89,0
8,90,0
8,91,0
8,92,0
8,93,0
8,94,0
8,95,0
8,96,0
8,97,0
8,98,0
8,99,0
9,0,1
9,1,1
9,2,1
9,3,1
9,4,1
9,5,1
9,6,1
9,7,1
9,8,1
9,9,1
9,10,1
9,11,1
9,12,0
9,13,1
9,14,1
9,15,1
9,16,1
9,17,1
9,18,0
9,19,1
9,20,1
9,21,1
9,22,1
9,23,1
9,24,1
9,25,1
9,26,1
9,27,0
9,28,1
9,29,0
9,30,0
9,31,1
9,32,1
9,33,1
9,34,1
9,35,0
9,36,1
9,37,0
9,38,1
9,39,1
9,40,1
9,41,1
9,42,1
9,43,1
9,44,0
9,45,1
9,46,1
9,47,1
9,48,1
9,49,1
9,50,0
9,51,0
9,52,0
9,53,0
9,54,0
9,55,1
9,56,1
9,57,0
9,58,0
9,59,0
9,60,0
9,61,0
9,62,0
9,63,0
9,64,0
9,65,0
9,66,0
9,67,0
9,68,0
9,69,0
9,70,0
9,71,0
9,72,0
9,73,0
9,74,0
9,75,0
9,76,0
9,77,0
9,78,0
9,79,0
9,80,0
9,81,0
9,82,0
9,83,0
9,84,0
9,85,0
9,86,0
9,87,0
9,88,0
9,89,0
9,90,0
9,91,0
9,92,0
9,93,0
9,94,0
9,95,0
9,96,0
9,97,0
9,98,0
9,99,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,1
10,11,1
10,12,1
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,1
10,30,1
10,31,1
10,32,1
10,33,1
10,34,1
10,35,1
10,36,1
10,37,1
10,38,1
10,39,1
10,40,1
10,41,1
10,42,1
10,43,1
10,44,1
10,45,1
10,46,1
10,47,1
10,48,1
10,49,1
10,50,1
10,51,1
10,52,1
10,53,1
10,54,1
10,55,1
10,56,1
10,57,0
10,58,1
10,59,1
10,60,1
10,61,0
10,62,1
10,63,1
10,64,1
10,65,0
10,66,1
10,67,1
10,68,1
10,69,1
10,70,1
10,71,1
10,72,1
10,73,1
10,74,0
10,75,0
10,76,0
10,77,0
10,78,0
10,79,0
10,80,0
10,81,0
10,82,0
10,83,0
10,84,0
10,85,0
10,86,0
10,87,0
10,88,0
10,89,0
10,90,0
10,91,0
10,92,0
10,93,0
10,94,0
10,95,0
10,96,0
10,97,0
10,98,0
10,99,0
11,0,1
11,1,1
11,2,1
11,3,1
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,0
11,11,0
11,12,0
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,0
11,22,0
11,23,1
11,24,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,1
11,30,0
11,31,1
11,32,1
11,33,0
11,34,1
11,35,1
11,36,1
11,37,1
11,38,1
11,39,0
11,40,0
11,41,0
11,42,0
11,43,1
11,44,1
11,45,1
11,46,1
11,47,1
11,48,1
11,49,1
11,50,1
11,51,0
11,52,1
11,53,1
11,54,1
11,55,0
11,56,0
11,57,0
11,58,0
11,59,0
11,60,0
11,61,1
11,62,1
11,63,0
11,64,0
11,65,0
11,66,0
11,67,0
11,68,0
11,69,0
11,70,0
11,71,0
11,72,0
11,73,0
11,74,0
11,75,0
11,76,0
11,77,0
11,78,0
11,79,0
11,80,0
11,81,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,87,0
11,88,0
11,89,0
11,90,0
11,91,0
11,92,0
11,93,0
11,94,0
11,95,0
11,96,0
11,97,0
11,98,0
11,99,0
