traj_id,data_id,maneuver_label
1,67,1
1,68,1
1,69,1
1,70,1
1,71,1
1,72,1
1,73,1
1,74,1
1,75,1
1,76,1
1,77,1
1,78,0
1,79,0
1,80,1
1,81,1
1,82,1
1,83,1
1,84,1
1,85,1
1,86,1
1,87,1
1,88,1
1,89,1
1,90,1
1,91,1
1,92,1
1,93,1
1,94,1
1,95,1
1,96,1
1,97,1
1,98,1
1,99,1
2,0,1
2,1,1
2,2,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,1
2,10,1
2,11,0
2,12,1
2,13,0
2,14,0
2,15,1
2,16,1
2,17,1
2,18,1
2,19,1
2,20,0
2,21,1
2,22,1
2,23,1
2,24,1
2,25,0
2,26,0
2,27,0
2,28,0
2,29,1
2,30,1
2,31,1
2,32,0
2,33,1
2,34,1
2,35,0
2,36,0
2,37,0
2,38,1
2,39,1
2,40,1
2,41,1
2,42,1
2,43,0
2,44,0
2,45,0
2,46,1
2,47,0
2,48,1
2,49,1
2,50,1
2,51,0
2,52,0
2,53,0
2,54,0
2,55,1
2,56,1
2,57,0
2,58,0
2,59,0
2,60,0
2,61,0
2,62,1
2,63,1
2,64,0
2,65,1
2,66,0
2,67,0
2,68,0
2,69,1
2,70,1
2,71,1
2,72,1
2,73,1
2,74,1
2,75,1
2,76,0
2,77,0
2,78,0
2,79,0
2,80,0
2,81,0
2,82,0
2,83,0
2,84,0
2,85,0
2,86,0
2,87,0
2,88,0
2,89,0
2,90,0
2,91,0
2,92,0
2,93,0
2,94,0
2,95,0
2,96,0
2,97,0
2,98,0
2,99,0
3,0,1
3,1,1
3,2,1
3,3,1
3,4,1
3,5,1
3,6,1
3,7,1
3,8,1
3,9,1
3,10,0
3,11,0
3,12,1
3,13,1
3,14,1
3,15,1
3,16,0
3,17,1
3,18,0
3,19,1
3,20,0
3,21,1
3,22,1
3,23,1
3,24,0
3,25,1
3,26,1
3,27,1
3,28,1
3,29,1
3,30,1
3,31,1
3,32,1
3,33,0
3,34,1
3,35,1
3,36,1
3,37,1
3,38,1
3,39,1
3,40,1
3,41,0
3,42,1
3,43,1
3,44,1
3,45,1
3,46,1
3,47,1
3,48,1
3,49,1
3,50,0
3,51,0
3,52,1
3,53,1
3,54,1
3,55,1
3,56,1
3,57,1
3,58,1
3,59,1
3,60,0
3,61,1
3,62,1
3,63,1
3,64,1
3,65,1
3,66,1
3,67,0
3,68,1
3,69,1
3,70,1
3,71,1
3,72,0
3,73,1
3,74,1
3,75,1
3,76,1
3,77,1
3,78,1
3,79,1
3,80,1
3,81,1
3,82,1
3,83,1
3,84,1
3,85,1
3,86,1
3,87,1
3,88,1
3,89,1
3,90,0
3,91,1
3,92,1
3,93,1
3,94,1
3,95,1
3,96,1
3,97,1
3,98,1
3,99,1
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,1
4,9,1
4,10,1
4,11,1
4,12,1
4,13,1
4,14,0
4,15,1
4,16,1
4,17,1
4,18,1
4,19,1
4,20,1
4,21,1
4,22,0
4,23,0
4,24,0
4,25,1
4,26,1
4,27,1
4,28,1
4,29,1
4,30,1
4,31,0
4,32,0
4,33,1
4,34,1
4,35,1
4,36,0
4,37,1
4,38,1
4,39,1
4,40,0
4,41,0
4,42,0
4,43,1
4,44,1
4,45,1
4,46,1
4,47,1
4,48,1
4,49,1
4,50,0
4,51,0
4,52,1
4,53,1
4,54,1
4,55,1
4,56,1
4,57,0
4,58,0
4,59,0
4,60,1
4,61,1
4,62,1
4,63,1
4,64,1
4,65,1
4,66,0
4,67,0
4,68,0
4,69,0
4,70,1
4,71,0
4,72,0
4,73,0
4,74,0
4,75,0
4,76,0
4,77,0
4,78,0
4,79,1
4,80,1
4,81,1
4,82,0
4,83,0
4,84,0
4,85,0
4,86,0
4,87,0
4,88,0
4,89,0
4,90,0
4,91,0
4,92,0
4,93,0
4,94,0
4,95,0
4,96,0
4,97,0
4,98,0
4,99,0
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
5,9,1
5,10,1
5,11,1
5,12,1
5,13,1
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
5,19,1
5,20,1
5,21,0
5,22,1
5,23,1
5,24,0
5,25,0
5,26,0
5,27,0
5,28,0
5,29,1
5,30,1
5,31,1
5,32,1
5,33,1
5,34,0
5,35,1
5,36,0
5,37,1
5,38,1
5,39,1
5,40,1
5,41,1
5,42,0
5,43,0
5,44,0
5,45,0
5,46,0
5,47,0
5,48,0
5,49,1
5,50,1
5,51,1
5,52,1
5,53,0
5,54,0
5,55,0
5,56,0
5,57,0
5,58,0
5,59,0
5,60,0
5,61,1
5,62,1
5,63,1
5,64,0
5,65,0
5,66,0
5,67,0
5,68,0
5,69,0
5,70,0
5,71,0
5,72,0
5,73,0
5,74,0
5,75,1
5,76,1
5,77,0
5,78,0
5,79,0
5,80,0
5,81,0
5,82,1
5,83,0
5,84,1
5,85,1
5,86,1
5,87,1
5,88,1
5,89,1
5,90,1
5,91,1
5,92,1
5,93,1
5,94,1
5,95,1
5,96,1
5,97,1
5,98,1
5,99,1
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,1
6,7,0
6,8,1
6,9,1
6,10,1
6,11,0
6,12,0
6,13,0
6,14,0
6,15,1
6,16,1
6,17,1
6,18,1
6,19,0
6,20,0
6,21,0
6,22,1
6,23,1
6,24,1
6,25,1
6,26,1
6,27,1
6,28,1
6,29,0
6,30,0
6,31,0
6,32,1
6,33,0
6,34,1
6,35,1
6,36,1
6,37,0
6,38,1
6,39,0
6,40,0
6,41,1
6,42,1
6,43,1
6,44,0
6,45,0
6,46,0
6,47,0
6,48,1
6,49,1
6,50,1
6,51,1
6,52,1
6,53,1
6,54,1
6,55,1
6,56,1
6,57,1
6,58,1
6,59,1
6,60,1
6,61,1
6,62,1
6,63,1
6,64,1
6,65,1
6,66,1
6,67,1
6,68,1
6,69,1
6,70,1
6,71,1
6,72,1
6,73,1
6,74,1
6,75,1
6,76,0
6,77,0
6,78,0
6,79,0
6,80,1
6,81,0
6,82,0
6,83,0
6,84,0
6,85,0
6,86,0
6,87,0
6,88,1
6,89,1
6,90,0
6,91,0
6,92,0
6,93,0
6,94,0
6,95,0
6,96,0
6,97,0
6,98,0
6,99,0
7,0,1
7,1,0
7,2,0
7,3,1
7,4,1
7,5,1
7,6,1
7,7,1
7,8,0
7,9,1
7,10,0
7,11,1
7,12,1
7,13,1
7,14,1
7,15,0
7,16,0
7,17,0
7,18,0
7,19,1
7,20,1
7,21,1
7,22,1
7,23,0
7,24,1
7,25,0
7,26,0
7,27,1
7,28,1
7,29,1
7,30,1
7,31,0
7,32,1
7,33,0
7,34,1
7,35,1
7,36,1
7,37,1
7,38,1
7,39,1
7,40,0
7,41,1
7,42,1
7,43,1
7,44,1
7,45,0
7,46,1
7,47,1
7,48,1
7,49,1
7,50,1
7,51,1
7,52,1
7,53,1
7,54,1
7,55,1
7,56,1
7,57,1
7,58,1
7,59,1
7,60,1
7,61,1
7,62,1
7,63,1
7,64,1
7,65,1
7,66,1
7,67,1
7,68,1
7,69,1
7,70,1
7,71,1
7,72,1
7,73,1
7,74,1
7,75,1
7,76,1
7,77,1
7,78,1
7,79,1
7,80,1
7,81,1
7,82,1
7,83,0
7,84,1
7,85,1
7,86,1
7,87,1
7,88,1
7,89,1
7,90,1
7,91,1
7,92,1
7,93,1
7,94,1
7,95,1
7,96,1
7,97,1
7,98,1
7,99,1
8,0,0
8,1,0
8,2,0
8,3,0
8,4,0
8,5,0
8,6,0
8,7,0
8,8,0
8,9,0
8,10,0
8,11,0
8,12,1
8,13,1
8,14,1
8,15,1
8,16,1
8,17,0
8,18,1
8,19,1
8,20,0
8,21,1
8,22,1
8,23,1
8,24,1
8,25,0
8,26,0
8,27,1
8,28,0
8,29,1
8,30,1
8,31,1
8,32,1
8,33,1
8,34,0
8,35,1
8,36,1
8,37,1
8,38,1
8,39,1
8,40,1
8,41,1
8,42,0
8,43,1
8,44,1
8,45,1
8,46,1
8,47,1
8,48,1
8,49,1
8,50,0
8,51,0
8,52,1
8,53,0
8,54,1
8,55,1
8,56,1
8,57,1
8,58,1
8,59,1
8,60,1
8,61,1
8,62,1
8,63,1
8,64,1
8,65,1
8,66,1
8,67,0
8,68,0
8,69,1
8,70,1
8,71,1
8,72,1
8,73,1
8,74,1
8,75,1
8,76,1
8,77,1
8,78,1
8,79,1
8,80,1
8,81,1
8,82,1
8,83,1
8,84,1
8,85,1
8,86,1
8,87,1
8,88,1
8,89,1
8,90,1
8,91,1
8,92,1
8,93,1
8,94,1
8,95,1
8,96,1
8,97,1
8,98,1
8,99,1
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,1
9,8,1
9,9,1
9,10,1
9,11,0
9,12,0
9,13,0
9,14,0
9,15,1
9,16,0
9,17,1
9,18,1
9,19,0
9,20,0
9,21,0
9,22,0
9,23,0
9,24,1
9,25,1
9,26,1
9,27,0
9,28,0
9,29,0
9,30,0
9,31,0
9,32,1
9,33,1
9,34,1
9,35,1
9,36,1
9,37,0
9,38,0
9,39,0
9,40,0
9,41,1
9,42,1
9,43,1
9,44,1
9,45,1
9,46,0
9,47,0
9,48,0
9,49,0
9,50,0
9,51,1
9,52,1
9,53,1
9,54,1
9,55,1
9,56,1
9,57,0
9,58,0
9,59,0
9,60,0
9,61,0
9,62,0
9,63,0
9,64,0
9,65,0
9,66,0
9,67,0
9,68,0
9,69,0
9,70,0
9,71,0
9,72,0
9,73,0
9,74,0
9,75,0
9,76,0
9,77,0
9,78,0
9,79,0
9,80,0
9,81,0
9,82,0
9,83,0
9,84,0
9,85,0
9,86,0
9,87,0
9,88,0
9,89,0
9,90,0
9,91,0
9,92,0
9,93,0
9,94,0
9,95,0
9,96,0
9,97,0
9,98,0
9,99,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
10,11,0
10,12,1
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,0
10,26,0
10,27,0
10,28,0
10,29,0
10,30,0
10,31,0
10,32,1
10,33,1
10,34,1
10,35,1
10,36,0
10,37,0
10,38,0
10,39,0
10,40,1
10,41,1
10,42,1
10,43,1
10,44,0
10,45,0
10,46,0
10,47,0
10,48,0
10,49,0
10,50,0
10,51,0
10,52,1
10,53,1
10,54,0
10,55,0
10,56,0
10,57,0
10,58,0
10,59,0
10,60,0
10,61,1
10,62,1
10,63,0
10,64,0
10,65,0
10,66,0
10,67,0
10,68,0
10,69,1
10,70,1
10,71,1
10,72,1
10,73,0
10,74,0
10,75,0
10,76,0
10,77,0
10,78,0
10,79,0
10,80,0
10,81,1
10,82,1
10,83,1
10,84,1
10,85,1
10,86,0
10,87,0
10,88,1
10,89,1
10,90,1
10,91,1
10,92,1
10,93,1
10,94,1
10,95,1
10,96,1
10,97,0
10,98,0
10,99,1
11,0,0
11,1,0
11,2,0
11,3,0
11,4,0
11,5,0
11,6,0
11,7,0
11,8,0
11,9,0
11,10,0
11,11,1
11,12,1
11,13,1
11,14,0
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,0
11,25,0
11,26,1
11,27,1
11,28,1
11,29,1
11,30,1
11,31,1
11,32,1
11,33,0
11,34,1
11,35,0
11,36,0
11,37,1
11,38,1
11,39,0
11,40,0
11,41,1
11,42,1
11,43,1
11,44,1
11,45,1
11,46,1
11,47,1
11,48,0
11,49,0
11,50,0
11,51,1
11,52,1
11,53,1
11,54,1
11,55,0
11,56,1
11,57,0
11,58,1
11,59,1
11,60,1
11,61,1
11,62,1
11,63,0
11,64,0
11,65,1
11,66,1
11,67,1
11,68,1
11,69,1
11,70,1
11,71,1
11,72,1
11,73,1
11,74,1
11,75,1
11,76,1
11,77,1
11,78,1
11,79,1
11,80,1
11,81,1
11,82,1
11,83,1
11,84,0
11,85,0
11,86,0
11,87,1
11,88,1
11,89,1
11,90,1
11,91,1
11,92,1
11,93,1
11,94,1
11,95,1
11,96,0
11,97,0
11,98,0
11,99,0
