num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb,lateral_friction_coef_perturb_0.2,lateral_friction_coef_perturb_0.5,lateral_friction_coef_perturb_1.0
5.0,1.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,2.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,3.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,4.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,5.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,6.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,7.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,8.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
5.0,9.0,1.0,0.3183203889238354,0.31923694385040174,0.45196697782863066,0.3740499138126136,0.3924104950551899
6.0,0.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,1.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,2.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,3.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,4.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,5.0,1.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,6.0,0.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,7.0,0.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,8.0,0.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
6.0,9.0,0.0,0.2910119084304982,0.3076326564585609,0.4800166153204377,0.6722015460544759,0.12449138142283778
7.0,0.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,1.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,2.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,3.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,4.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,5.0,1.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,6.0,0.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,7.0,0.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,8.0,0.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
7.0,9.0,0.0,0.38291279878676704,0.417744147132057,0.477460817086285,0.7433435500974638,0.5919800401077489
8.0,0.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,1.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,2.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,3.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,4.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,5.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,6.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,7.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,8.0,0.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
8.0,9.0,1.0,0.35636526126844204,0.3387961446227247,0.19546831923309974,0.4252631875656737,0.8888275735458075
9.0,0.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,1.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,2.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,3.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,4.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,5.0,0.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,6.0,1.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,7.0,0.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,8.0,0.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
9.0,9.0,0.0,0.36473660619469217,0.45644807013102184,0.22560121199439023,0.21697525953993382,0.7341587652594439
10.0,0.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,1.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,2.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,3.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,4.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,5.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,6.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,7.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,8.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
10.0,9.0,1.0,0.31541586068061483,0.36265676678973646,0.2926275982808417,0.2242653016715096,0.8524976105613218
11.0,0.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,1.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,2.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,3.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,4.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,5.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,6.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,7.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,8.0,1.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
11.0,9.0,0.0,0.3538924596022298,0.45069850393334276,0.36336773494429564,0.7607854377001357,0.4280740254159866
12.0,0.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,1.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,2.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,3.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,4.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,5.0,1.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,6.0,0.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,7.0,0.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,8.0,0.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
12.0,9.0,0.0,0.2963150783540117,0.36442366954985206,0.2970589825899832,0.5951990905436745,0.7246240477461949
13.0,0.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,1.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,2.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,3.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,4.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,5.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,6.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,7.0,0.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,8.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
13.0,9.0,1.0,0.35466903513906095,0.3710702387536722,0.2939174731123011,0.36928956196871066,0.9557590046781108
14.0,0.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,1.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,2.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,3.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,4.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,5.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,6.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,7.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,8.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
14.0,9.0,1.0,0.34760000649595224,0.2635305942118176,0.17594719211912446,0.8382860389440809,0.33077563407306265
15.0,0.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,1.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,2.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,3.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,4.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,5.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,6.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,7.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,8.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
15.0,9.0,1.0,0.28405769562683536,0.19858464293749278,0.12717684772455368,0.22885555331043772,0.446676657735555
16.0,0.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,1.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,2.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,3.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,4.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,5.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,6.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,7.0,0.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,8.0,0.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
16.0,9.0,1.0,0.21856579560216682,0.1798438088721656,0.37501522797745085,0.4364198587433987,0.40593015043649605
17.0,0.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,1.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,2.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,3.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,4.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,5.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,6.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,7.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,8.0,1.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
17.0,9.0,0.0,0.2959332141146959,0.3780686107102541,0.38249774838800515,0.34076951076802975,0.18766889110818863
18.0,0.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,1.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,2.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,3.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,4.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,5.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,6.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,7.0,1.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,8.0,0.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
18.0,9.0,0.0,0.29334716305969394,0.19397592995152513,0.2573544447404117,0.14471126194530373,0.6934556663381388
19.0,0.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,1.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,2.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,3.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,4.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,5.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,6.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,7.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,8.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
19.0,9.0,1.0,0.29273881334181423,0.39005064222931185,0.36478964061929126,0.12864284417104271,0.5668595526102572
20.0,0.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,1.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,2.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,3.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,4.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,5.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,6.0,1.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,7.0,0.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,8.0,0.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
20.0,9.0,0.0,0.3947930462133936,0.48201097146930794,0.41224406467460395,0.6056456489672819,0.3332283580810459
21.0,0.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,1.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,2.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,3.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,4.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,5.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,6.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,7.0,0.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,8.0,0.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
21.0,9.0,1.0,0.20614306996640253,0.10826904248396844,0.37333594996777625,0.09111612348830124,0.8048174357210368
22.0,0.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,1.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,2.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,3.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,4.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,5.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,6.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,7.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,8.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
22.0,9.0,1.0,0.2730478468928224,0.22153249150679277,0.35534551166825573,0.4387458421142502,1.1377092123851171
23.0,0.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,1.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,2.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,3.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,4.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,5.0,0.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,6.0,1.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,7.0,0.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,8.0,0.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
23.0,9.0,0.0,0.3429306451000561,0.3660513761348426,0.20979968526870324,0.5613917873401568,0.39221918488755214
24.0,0.0,1.0,0.31237722277996577,0.22806706984470843,0.35992227696977275,0.583074206291832,0.4481308651236449
24.0,1.0,1.0,0.31237722277996577,0.22806706984470843,0.35992227696977275,0.583074206291832,0.4481308651236449
24.0,2.0,1.0,0.31237722277996577,0.22806706984470843,0.35992227696977275,0.583074206291832,0.4481308651236449
