num_traj,data_id,label,lateral_friction_coef,mass_object
8,0,1,0.6010753575517441,2.449285521275129
8,1,1,0.6010753575517441,2.449285521275129
8,2,1,0.6010753575517441,2.449285521275129
8,3,1,0.6010753575517441,2.449285521275129
8,4,1,0.6010753575517441,2.449285521275129
8,5,1,0.6010753575517441,2.449285521275129
8,6,1,0.6010753575517441,2.449285521275129
8,7,1,0.6010753575517441,2.449285521275129
8,8,1,0.6010753575517441,2.449285521275129
8,9,1,0.6010753575517441,2.449285521275129
9,0,1,0.5256103744958905,4.502521558668155
9,1,1,0.5256103744958905,4.502521558668155
9,2,1,0.5256103744958905,4.502521558668155
9,3,1,0.5256103744958905,4.502521558668155
9,4,0,0.5256103744958905,4.502521558668155
9,5,0,0.5256103744958905,4.502521558668155
9,6,0,0.5256103744958905,4.502521558668155
9,7,0,0.5256103744958905,4.502521558668155
9,8,0,0.5256103744958905,4.502521558668155
9,9,0,0.5256103744958905,4.502521558668155
10,0,1,0.32413679633238357,4.384813729112359
10,1,1,0.32413679633238357,4.384813729112359
10,2,1,0.32413679633238357,4.384813729112359
10,3,1,0.32413679633238357,4.384813729112359
10,4,0,0.32413679633238357,4.384813729112359
10,5,0,0.32413679633238357,4.384813729112359
10,6,0,0.32413679633238357,4.384813729112359
10,7,0,0.32413679633238357,4.384813729112359
10,8,0,0.32413679633238357,4.384813729112359
10,9,0,0.32413679633238357,4.384813729112359
11,0,1,0.8428214305436326,3.1391338025739164
11,1,1,0.8428214305436326,3.1391338025739164
11,2,1,0.8428214305436326,3.1391338025739164
11,3,1,0.8428214305436326,3.1391338025739164
11,4,1,0.8428214305436326,3.1391338025739164
11,5,1,0.8428214305436326,3.1391338025739164
11,6,1,0.8428214305436326,3.1391338025739164
11,7,1,0.8428214305436326,3.1391338025739164
11,8,0,0.8428214305436326,3.1391338025739164
11,9,0,0.8428214305436326,3.1391338025739164
12,0,1,0.9093720442225864,2.7091865327487366
12,1,1,0.9093720442225864,2.7091865327487366
12,2,1,0.9093720442225864,2.7091865327487366
12,3,1,0.9093720442225864,2.7091865327487366
12,4,1,0.9093720442225864,2.7091865327487366
12,5,1,0.9093720442225864,2.7091865327487366
12,6,1,0.9093720442225864,2.7091865327487366
12,7,1,0.9093720442225864,2.7091865327487366
12,8,1,0.9093720442225864,2.7091865327487366
12,9,1,0.9093720442225864,2.7091865327487366
13,0,1,0.3147384371704348,1.3707218094974376
13,1,1,0.3147384371704348,1.3707218094974376
13,2,1,0.3147384371704348,1.3707218094974376
13,3,1,0.3147384371704348,1.3707218094974376
13,4,1,0.3147384371704348,1.3707218094974376
13,5,1,0.3147384371704348,1.3707218094974376
13,6,1,0.3147384371704348,1.3707218094974376
13,7,1,0.3147384371704348,1.3707218094974376
13,8,1,0.3147384371704348,1.3707218094974376
13,9,1,0.3147384371704348,1.3707218094974376
14,0,1,0.16240783865700453,1.6746952975171205
14,1,1,0.16240783865700453,1.6746952975171205
14,2,1,0.16240783865700453,1.6746952975171205
14,3,1,0.16240783865700453,1.6746952975171205
14,4,1,0.16240783865700453,1.6746952975171205
14,5,1,0.16240783865700453,1.6746952975171205
14,6,1,0.16240783865700453,1.6746952975171205
14,7,1,0.16240783865700453,1.6746952975171205
14,8,1,0.16240783865700453,1.6746952975171205
14,9,1,0.16240783865700453,1.6746952975171205
15,0,1,0.6812884293031406,2.2526757934302024
15,1,1,0.6812884293031406,2.2526757934302024
15,2,0,0.6812884293031406,2.2526757934302024
15,3,1,0.6812884293031406,2.2526757934302024
15,4,1,0.6812884293031406,2.2526757934302024
15,5,1,0.6812884293031406,2.2526757934302024
15,6,1,0.6812884293031406,2.2526757934302024
15,7,1,0.6812884293031406,2.2526757934302024
15,8,1,0.6812884293031406,2.2526757934302024
15,9,1,0.6812884293031406,2.2526757934302024
16,0,1,0.18967339119924892,1.0987622001294532
16,1,1,0.18967339119924892,1.0987622001294532
16,2,1,0.18967339119924892,1.0987622001294532
16,3,1,0.18967339119924892,1.0987622001294532
16,4,1,0.18967339119924892,1.0987622001294532
16,5,1,0.18967339119924892,1.0987622001294532
16,6,1,0.18967339119924892,1.0987622001294532
16,7,1,0.18967339119924892,1.0987622001294532
16,8,1,0.18967339119924892,1.0987622001294532
16,9,1,0.18967339119924892,1.0987622001294532
17,0,1,0.1286790485051718,3.23886909687078
17,1,1,0.1286790485051718,3.23886909687078
17,2,1,0.1286790485051718,3.23886909687078
17,3,1,0.1286790485051718,3.23886909687078
17,4,1,0.1286790485051718,3.23886909687078
17,5,0,0.1286790485051718,3.23886909687078
17,6,0,0.1286790485051718,3.23886909687078
17,7,0,0.1286790485051718,3.23886909687078
17,8,0,0.1286790485051718,3.23886909687078
17,9,0,0.1286790485051718,3.23886909687078
18,0,1,0.975132968579165,1.1205948675754303
18,1,1,0.975132968579165,1.1205948675754303
18,2,1,0.975132968579165,1.1205948675754303
18,3,1,0.975132968579165,1.1205948675754303
18,4,1,0.975132968579165,1.1205948675754303
18,5,1,0.975132968579165,1.1205948675754303
18,6,1,0.975132968579165,1.1205948675754303
18,7,1,0.975132968579165,1.1205948675754303
18,8,1,0.975132968579165,1.1205948675754303
18,9,1,0.975132968579165,1.1205948675754303
19,0,1,0.5608987849118301,2.389018354778954
19,1,1,0.5608987849118301,2.389018354778954
19,2,0,0.5608987849118301,2.389018354778954
19,3,1,0.5608987849118301,2.389018354778954
19,4,1,0.5608987849118301,2.389018354778954
19,5,1,0.5608987849118301,2.389018354778954
19,6,1,0.5608987849118301,2.389018354778954
19,7,1,0.5608987849118301,2.389018354778954
19,8,1,0.5608987849118301,2.389018354778954
19,9,1,0.5608987849118301,2.389018354778954
20,0,1,0.8886827795238248,4.031989091710549
20,1,1,0.8886827795238248,4.031989091710549
20,2,1,0.8886827795238248,4.031989091710549
20,3,1,0.8886827795238248,4.031989091710549
20,4,1,0.8886827795238248,4.031989091710549
20,5,1,0.8886827795238248,4.031989091710549
20,6,0,0.8886827795238248,4.031989091710549
20,7,0,0.8886827795238248,4.031989091710549
20,8,0,0.8886827795238248,4.031989091710549
20,9,0,0.8886827795238248,4.031989091710549
21,0,1,0.1261915342152031,1.4788080715728937
21,1,1,0.1261915342152031,1.4788080715728937
21,2,1,0.1261915342152031,1.4788080715728937
21,3,1,0.1261915342152031,1.4788080715728937
21,4,1,0.1261915342152031,1.4788080715728937
21,5,1,0.1261915342152031,1.4788080715728937
21,6,1,0.1261915342152031,1.4788080715728937
21,7,1,0.1261915342152031,1.4788080715728937
21,8,1,0.1261915342152031,1.4788080715728937
21,9,1,0.1261915342152031,1.4788080715728937
22,0,1,0.7390284661804313,2.830709505421193
22,1,1,0.7390284661804313,2.830709505421193
22,2,1,0.7390284661804313,2.830709505421193
22,3,1,0.7390284661804313,2.830709505421193
22,4,1,0.7390284661804313,2.830709505421193
22,5,1,0.7390284661804313,2.830709505421193
22,6,1,0.7390284661804313,2.830709505421193
22,7,1,0.7390284661804313,2.830709505421193
22,8,1,0.7390284661804313,2.830709505421193
22,9,1,0.7390284661804313,2.830709505421193
23,0,1,0.13380976355515248,2.5194902865361173
23,1,1,0.13380976355515248,2.5194902865361173
23,2,1,0.13380976355515248,2.5194902865361173
23,3,1,0.13380976355515248,2.5194902865361173
23,4,1,0.13380976355515248,2.5194902865361173
23,5,1,0.13380976355515248,2.5194902865361173
23,6,1,0.13380976355515248,2.5194902865361173
23,7,1,0.13380976355515248,2.5194902865361173
23,8,1,0.13380976355515248,2.5194902865361173
23,9,1,0.13380976355515248,2.5194902865361173
24,0,1,0.8891072165919928,2.0860057423442697
24,1,1,0.8891072165919928,2.0860057423442697
24,2,1,0.8891072165919928,2.0860057423442697
24,3,1,0.8891072165919928,2.0860057423442697
24,4,1,0.8891072165919928,2.0860057423442697
24,5,1,0.8891072165919928,2.0860057423442697
24,6,1,0.8891072165919928,2.0860057423442697
24,7,1,0.8891072165919928,2.0860057423442697
24,8,1,0.8891072165919928,2.0860057423442697
24,9,1,0.8891072165919928,2.0860057423442697
25,0,1,0.6792428331979037,2.8886587439836857
25,1,1,0.6792428331979037,2.8886587439836857
25,2,1,0.6792428331979037,2.8886587439836857
25,3,1,0.6792428331979037,2.8886587439836857
25,4,1,0.6792428331979037,2.8886587439836857
25,5,1,0.6792428331979037,2.8886587439836857
25,6,1,0.6792428331979037,2.8886587439836857
25,7,1,0.6792428331979037,2.8886587439836857
25,8,1,0.6792428331979037,2.8886587439836857
25,9,1,0.6792428331979037,2.8886587439836857
26,0,1,0.98724768671433,4.3729253402225545
26,1,1,0.98724768671433,4.3729253402225545
26,2,1,0.98724768671433,4.3729253402225545
26,3,1,0.98724768671433,4.3729253402225545
26,4,0,0.98724768671433,4.3729253402225545
26,5,0,0.98724768671433,4.3729253402225545
26,6,0,0.98724768671433,4.3729253402225545
26,7,0,0.98724768671433,4.3729253402225545
26,8,0,0.98724768671433,4.3729253402225545
26,9,0,0.98724768671433,4.3729253402225545
27,0,1,0.21126079819315874,4.31945502011855
27,1,1,0.21126079819315874,4.31945502011855
27,2,1,0.21126079819315874,4.31945502011855
27,3,1,0.21126079819315874,4.31945502011855
27,4,1,0.21126079819315874,4.31945502011855
27,5,0,0.21126079819315874,4.31945502011855
27,6,0,0.21126079819315874,4.31945502011855
27,7,0,0.21126079819315874,4.31945502011855
27,8,0,0.21126079819315874,4.31945502011855
27,9,0,0.21126079819315874,4.31945502011855
28,0,1,0.42545172049059965,1.9513679224748461
28,1,1,0.42545172049059965,1.9513679224748461
28,2,1,0.42545172049059965,1.9513679224748461
28,3,1,0.42545172049059965,1.9513679224748461
28,4,1,0.42545172049059965,1.9513679224748461
28,5,1,0.42545172049059965,1.9513679224748461
28,6,1,0.42545172049059965,1.9513679224748461
28,7,1,0.42545172049059965,1.9513679224748461
28,8,1,0.42545172049059965,1.9513679224748461
28,9,1,0.42545172049059965,1.9513679224748461
29,0,1,0.5932205435718751,1.425291544156829
29,1,1,0.5932205435718751,1.425291544156829
29,2,1,0.5932205435718751,1.425291544156829
29,3,1,0.5932205435718751,1.425291544156829
29,4,1,0.5932205435718751,1.425291544156829
29,5,1,0.5932205435718751,1.425291544156829
29,6,1,0.5932205435718751,1.425291544156829
29,7,1,0.5932205435718751,1.425291544156829
29,8,1,0.5932205435718751,1.425291544156829
29,9,1,0.5932205435718751,1.425291544156829
30,0,1,0.8482429264484127,4.460693696523511
30,1,1,0.8482429264484127,4.460693696523511
30,2,1,0.8482429264484127,4.460693696523511
30,3,1,0.8482429264484127,4.460693696523511
30,4,0,0.8482429264484127,4.460693696523511
30,5,0,0.8482429264484127,4.460693696523511
30,6,0,0.8482429264484127,4.460693696523511
30,7,0,0.8482429264484127,4.460693696523511
30,8,0,0.8482429264484127,4.460693696523511
30,9,0,0.8482429264484127,4.460693696523511
31,0,1,0.6426314716846568,3.040227831253622
31,1,1,0.6426314716846568,3.040227831253622
31,2,1,0.6426314716846568,3.040227831253622
31,3,1,0.6426314716846568,3.040227831253622
31,4,1,0.6426314716846568,3.040227831253622
31,5,1,0.6426314716846568,3.040227831253622
31,6,1,0.6426314716846568,3.040227831253622
31,7,1,0.6426314716846568,3.040227831253622
31,8,1,0.6426314716846568,3.040227831253622
31,9,1,0.6426314716846568,3.040227831253622
32,0,1,0.7580504268031006,2.5122658091389387
32,1,1,0.7580504268031006,2.5122658091389387
32,2,1,0.7580504268031006,2.5122658091389387
32,3,1,0.7580504268031006,2.5122658091389387
32,4,1,0.7580504268031006,2.5122658091389387
32,5,1,0.7580504268031006,2.5122658091389387
32,6,1,0.7580504268031006,2.5122658091389387
32,7,1,0.7580504268031006,2.5122658091389387
32,8,1,0.7580504268031006,2.5122658091389387
32,9,1,0.7580504268031006,2.5122658091389387
33,0,1,0.10660762084788622,2.7370344826428754
33,1,1,0.10660762084788622,2.7370344826428754
33,2,1,0.10660762084788622,2.7370344826428754
33,3,1,0.10660762084788622,2.7370344826428754
33,4,1,0.10660762084788622,2.7370344826428754
33,5,1,0.10660762084788622,2.7370344826428754
33,6,1,0.10660762084788622,2.7370344826428754
33,7,1,0.10660762084788622,2.7370344826428754
33,8,1,0.10660762084788622,2.7370344826428754
33,9,1,0.10660762084788622,2.7370344826428754
34,0,1,0.46559049806629316,3.4324115778879154
34,1,1,0.46559049806629316,3.4324115778879154
34,2,1,0.46559049806629316,3.4324115778879154
34,3,1,0.46559049806629316,3.4324115778879154
34,4,1,0.46559049806629316,3.4324115778879154
34,5,0,0.46559049806629316,3.4324115778879154
34,6,0,0.46559049806629316,3.4324115778879154
34,7,0,0.46559049806629316,3.4324115778879154
34,8,0,0.46559049806629316,3.4324115778879154
34,9,0,0.46559049806629316,3.4324115778879154
35,0,1,0.8030970029705418,3.081283305530356
35,1,1,0.8030970029705418,3.081283305530356
35,2,1,0.8030970029705418,3.081283305530356
35,3,1,0.8030970029705418,3.081283305530356
35,4,1,0.8030970029705418,3.081283305530356
35,5,1,0.8030970029705418,3.081283305530356
35,6,1,0.8030970029705418,3.081283305530356
35,7,1,0.8030970029705418,3.081283305530356
35,8,1,0.8030970029705418,3.081283305530356
35,9,1,0.8030970029705418,3.081283305530356
36,0,1,0.5614215865254631,2.020325617957629
36,1,1,0.5614215865254631,2.020325617957629
36,2,1,0.5614215865254631,2.020325617957629
36,3,1,0.5614215865254631,2.020325617957629
36,4,1,0.5614215865254631,2.020325617957629
36,5,1,0.5614215865254631,2.020325617957629
36,6,1,0.5614215865254631,2.020325617957629
36,7,1,0.5614215865254631,2.020325617957629
36,8,1,0.5614215865254631,2.020325617957629
36,9,1,0.5614215865254631,2.020325617957629
37,0,1,0.7055278437270138,2.4362699016557965
37,1,1,0.7055278437270138,2.4362699016557965
37,2,0,0.7055278437270138,2.4362699016557965
37,3,1,0.7055278437270138,2.4362699016557965
37,4,1,0.7055278437270138,2.4362699016557965
37,5,1,0.7055278437270138,2.4362699016557965
37,6,1,0.7055278437270138,2.4362699016557965
37,7,1,0.7055278437270138,2.4362699016557965
37,8,1,0.7055278437270138,2.4362699016557965
37,9,1,0.7055278437270138,2.4362699016557965
38,0,1,0.26810941404520894,3.501921047858402
38,1,1,0.26810941404520894,3.501921047858402
38,2,1,0.26810941404520894,3.501921047858402
38,3,1,0.26810941404520894,3.501921047858402
38,4,1,0.26810941404520894,3.501921047858402
38,5,0,0.26810941404520894,3.501921047858402
38,6,0,0.26810941404520894,3.501921047858402
38,7,0,0.26810941404520894,3.501921047858402
38,8,0,0.26810941404520894,3.501921047858402
38,9,0,0.26810941404520894,3.501921047858402
39,0,1,0.9231443014080012,3.9271826438584427
39,1,1,0.9231443014080012,3.9271826438584427
39,2,1,0.9231443014080012,3.9271826438584427
39,3,1,0.9231443014080012,3.9271826438584427
39,4,1,0.9231443014080012,3.9271826438584427
39,5,0,0.9231443014080012,3.9271826438584427
39,6,0,0.9231443014080012,3.9271826438584427
39,7,0,0.9231443014080012,3.9271826438584427
39,8,0,0.9231443014080012,3.9271826438584427
39,9,0,0.9231443014080012,3.9271826438584427
40,0,1,0.9419841674119651,3.4998435047503476
40,1,1,0.9419841674119651,3.4998435047503476
40,2,1,0.9419841674119651,3.4998435047503476
40,3,1,0.9419841674119651,3.4998435047503476
40,4,1,0.9419841674119651,3.4998435047503476
40,5,0,0.9419841674119651,3.4998435047503476
40,6,0,0.9419841674119651,3.4998435047503476
40,7,0,0.9419841674119651,3.4998435047503476
40,8,0,0.9419841674119651,3.4998435047503476
40,9,0,0.9419841674119651,3.4998435047503476
41,0,1,0.1443167371209768,2.123486759010568
41,1,1,0.1443167371209768,2.123486759010568
41,2,1,0.1443167371209768,2.123486759010568
41,3,1,0.1443167371209768,2.123486759010568
41,4,1,0.1443167371209768,2.123486759010568
41,5,1,0.1443167371209768,2.123486759010568
41,6,1,0.1443167371209768,2.123486759010568
41,7,1,0.1443167371209768,2.123486759010568
41,8,1,0.1443167371209768,2.123486759010568
41,9,1,0.1443167371209768,2.123486759010568
42,0,1,0.20094334288530638,2.0509200693807403
42,1,1,0.20094334288530638,2.0509200693807403
42,2,1,0.20094334288530638,2.0509200693807403
42,3,1,0.20094334288530638,2.0509200693807403
42,4,1,0.20094334288530638,2.0509200693807403
42,5,1,0.20094334288530638,2.0509200693807403
42,6,1,0.20094334288530638,2.0509200693807403
42,7,1,0.20094334288530638,2.0509200693807403
42,8,1,0.20094334288530638,2.0509200693807403
42,9,1,0.20094334288530638,2.0509200693807403
43,0,1,0.43474211458895784,1.3650684986566084
43,1,1,0.43474211458895784,1.3650684986566084
43,2,1,0.43474211458895784,1.3650684986566084
43,3,1,0.43474211458895784,1.3650684986566084
43,4,1,0.43474211458895784,1.3650684986566084
43,5,1,0.43474211458895784,1.3650684986566084
43,6,1,0.43474211458895784,1.3650684986566084
43,7,1,0.43474211458895784,1.3650684986566084
43,8,1,0.43474211458895784,1.3650684986566084
43,9,1,0.43474211458895784,1.3650684986566084
44,0,1,0.9944335314607821,1.6853414945447334
44,1,1,0.9944335314607821,1.6853414945447334
44,2,1,0.9944335314607821,1.6853414945447334
44,3,1,0.9944335314607821,1.6853414945447334
44,4,1,0.9944335314607821,1.6853414945447334
44,5,1,0.9944335314607821,1.6853414945447334
44,6,1,0.9944335314607821,1.6853414945447334
44,7,1,0.9944335314607821,1.6853414945447334
44,8,1,0.9944335314607821,1.6853414945447334
44,9,1,0.9944335314607821,1.6853414945447334
45,0,1,0.5849921107525631,1.476663299958584
45,1,1,0.5849921107525631,1.476663299958584
45,2,1,0.5849921107525631,1.476663299958584
45,3,1,0.5849921107525631,1.476663299958584
45,4,1,0.5849921107525631,1.476663299958584
45,5,1,0.5849921107525631,1.476663299958584
45,6,1,0.5849921107525631,1.476663299958584
45,7,1,0.5849921107525631,1.476663299958584
45,8,1,0.5849921107525631,1.476663299958584
45,9,1,0.5849921107525631,1.476663299958584
46,0,1,0.8634738122595034,4.416115606282721
46,1,1,0.8634738122595034,4.416115606282721
46,2,1,0.8634738122595034,4.416115606282721
46,3,1,0.8634738122595034,4.416115606282721
46,4,0,0.8634738122595034,4.416115606282721
46,5,0,0.8634738122595034,4.416115606282721
46,6,0,0.8634738122595034,4.416115606282721
46,7,0,0.8634738122595034,4.416115606282721
46,8,0,0.8634738122595034,4.416115606282721
46,9,0,0.8634738122595034,4.416115606282721
47,0,1,0.6458248401058329,3.3201278505416445
47,1,1,0.6458248401058329,3.3201278505416445
47,2,1,0.6458248401058329,3.3201278505416445
47,3,1,0.6458248401058329,3.3201278505416445
47,4,1,0.6458248401058329,3.3201278505416445
47,5,0,0.6458248401058329,3.3201278505416445
47,6,0,0.6458248401058329,3.3201278505416445
47,7,0,0.6458248401058329,3.3201278505416445
47,8,0,0.6458248401058329,3.3201278505416445
47,9,0,0.6458248401058329,3.3201278505416445
48,0,1,0.5998302903702858,3.7409353072447975
48,1,1,0.5998302903702858,3.7409353072447975
48,2,1,0.5998302903702858,3.7409353072447975
48,3,1,0.5998302903702858,3.7409353072447975
48,4,1,0.5998302903702858,3.7409353072447975
48,5,0,0.5998302903702858,3.7409353072447975
48,6,0,0.5998302903702858,3.7409353072447975
48,7,0,0.5998302903702858,3.7409353072447975
48,8,0,0.5998302903702858,3.7409353072447975
48,9,0,0.5998302903702858,3.7409353072447975
49,0,1,0.6162420771233763,3.842999183274671
49,1,1,0.6162420771233763,3.842999183274671
49,2,1,0.6162420771233763,3.842999183274671
49,3,1,0.6162420771233763,3.842999183274671
49,4,1,0.6162420771233763,3.842999183274671
49,5,0,0.6162420771233763,3.842999183274671
49,6,0,0.6162420771233763,3.842999183274671
49,7,0,0.6162420771233763,3.842999183274671
49,8,0,0.6162420771233763,3.842999183274671
49,9,0,0.6162420771233763,3.842999183274671
